date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166145,-10.09219689018229,-1.1049060922724034,46303877432
2025-03-24,-5.94548440503219,-10.01834021054187,-1.7699960180723655,46303877432
2025-03-25,-6.514488360898234,-10.892209466281429,-2.4197004414680796,46303877432
2025-03-26,-7.083492316764286,-11.139888138332,-3.4113963341682734,46303877432
2025-03-27,-7.652496272630323,-11.725910851557462,-2.9442938553764555,46303877432
2025-03-28,-8.221500228496375,-12.103497582304305,-4.169948544705006,46303877432
2025-03-29,-8.790504184362426,-13.067263237745747,-4.3837968155965275,46303877432
2025-03-30,-9.359508140228463,-13.337215173805687,-4.903098040012729,46303877432
2025-03-31,-9.928512096094515,-13.917846056906118,-5.628048975284733,46303877432
2024-12-31,3.9986594018922714,0.8823871708147923,6.834921062354971,46303948414
2025-01-01,4.018659914392803,1.061733679401994,6.8644319152511155,46303948414
2025-01-02,4.038660426893334,0.9980009926270534,6.953859559658837,46303948414
2025-01-03,4.0586609393938655,1.1204513671472662,7.069725610276427,46303948414
2025-01-04,4.078661451894397,1.2568394811821813,6.98980756540716,46303948414
2025-01-05,4.098661964394928,1.1129196389517926,6.99737139710269,46303948414
2025-01-06,4.11866247689546,1.1897576122456062,7.242959985320888,46303948414
2025-01-07,4.138662989395991,1.095605662258429,7.2221075020464385,46303948414
2025-01-08,4.158663501896522,1.2803621319317935,7.220141805216996,46303948414
2025-01-09,4.178664014397054,1.074589954455061,7.305822043815996,46303948414
2025-01-10,4.198664526897585,1.1372030784970937,7.103187356321483,46303948414
2025-01-11,4.218665039398116,1.362032197724794,7.138507636974195,46303948414
2025-01-12,4.238665551898649,1.1740144737292952,7.139476610544138,46303948414
2025-01-13,4.258666064399179,1.188671508726197,7.209201896128476,46303948414
2025-01-14,4.278666576899711,1.3655651493071368,7.410530554379812,46303948414
2025-01-15,4.298667089400243,1.2986641479507186,7.406278410642684,46303948414
2025-01-16,4.318667601900774,1.242744355410941,7.345910566405553,46303948414
2025-01-17,4.3386681144013055,1.2984730325350866,7.391773862504181,46303948414
2025-01-18,4.358668626901837,1.4011955660864748,7.2862943655858645,46303948414
2025-01-19,4.378669139402368,1.3766037924485808,7.5768314769101055,46303948414
2025-01-20,4.3986696519029,1.4703134428293645,7.575589862496764,46303948414
2025-01-21,4.418670164403431,1.5043119838165437,7.654792247529152,46303948414
2025-01-22,4.438670676903962,1.4673929174687792,7.3939124704619426,46303948414
2025-01-23,4.458671189404494,1.4110298700859414,7.028801888868606,46303948414
2025-01-24,4.478671701905025,1.5248522891579848,7.704357863776425,46303948414
2025-01-25,4.498672214405557,1.6539869031894467,7.840916757022771,46303948414
2025-01-26,4.518672726906088,1.6558784081119953,7.513582922204872,46303948414
2025-01-27,4.53867323940662,1.514854601037208,7.612144330062235,46303948414
2024-12-17,7.714272166685397,7.714272165991755,7.71427216738881,46308044959
2024-12-18,8.428557166762566,8.428557165958068,8.42855716751369,46308044959
2024-12-19,9.142842166839738,9.142842165902124,9.142842167719715,46308044959
2024-12-20,9.85712716691691,9.857127165807922,9.857127168596248,46308044959
2024-12-21,10.57141216699408,10.571412164200677,10.571412170736005,46308044959
2024-12-22,11.285697167071252,11.285697161623187,11.285697173393581,46308044959
2024-12-23,11.99998216714842,11.999982159049253,11.99998217800565,46308044959
2024-12-24,12.714267167225593,12.714267153872763,12.714267180933078,46308044959
2024-12-25,13.428552167302762,13.428552149718737,13.428552186728492,46308044959
2024-12-26,14.14283716737993,14.142837145494909,14.142837192059035,46308044959
2024-12-27,14.857122167457103,14.857122139644968,14.857122198625365,46308044959
2024-12-28,15.571407167534275,15.571407136278793,15.571407204484846,46308044959
2024-12-29,16.285692167611444,16.28569213035409,16.285692210896805,46308044959
2024-12-30,16.999977167688613,16.99997712474811,16.999977217001053,46308044959
2024-12-31,17.714262167765785,17.714262118005557,17.71426222357636,46308044959
2025-01-01,18.428547167842954,18.42854711263626,18.428547230822254,46308044959
2025-01-02,19.142832167920126,19.142832105965386,19.142832238159553,46308044959
2025-01-03,19.857117167997295,19.857117095733283,19.857117246443757,46308044959
2025-01-04,20.571402168074467,20.57140209026706,20.57140225362522,46308044959
2025-01-05,21.285687168151632,21.285687082694235,21.28568726181113,46308044959
2025-01-06,21.999972168228805,21.99997207265768,21.999972270725085,46308044959
2025-01-07,22.714257168305984,22.714257063706732,22.714257278909255,46308044959
2025-01-08,23.428542168383146,23.428542055660774,23.428542290734118,46308044959
2025-01-09,24.14282716846032,24.142827048039365,24.142827295149893,46308044959
2025-01-10,24.85711216853749,24.85711204044476,24.85711230325829,46308044959
2025-01-11,25.57139716861466,25.57139702922264,25.571397313863915,46308044959
2025-01-12,26.285682168691828,26.285682022193026,26.28568232501858,46308044959
2025-01-13,26.999967168768997,26.999967012379063,26.99996733898254,46308044959
2024-12-24,2.2106782424648124,1.6118683014832336,2.8103076770509308,46310250952
2024-12-25,2.4867677651325204,1.950321934239115,3.08745053759707,46310250952
2024-12-26,2.7628572878002275,2.189716970512,3.399962411969279,46310250952
2024-12-27,3.0389468104679356,2.4324178338261913,3.645747635729701,46310250952
2024-12-28,3.3150363331356436,2.7184980055224695,3.9262453826626666,46310250952
2024-12-29,3.5911258558033516,2.977538727034749,4.170148482323161,46310250952
2024-12-30,3.867215378471059,3.2778827785720237,4.445187209613487,46310250952
2024-12-31,4.143304901138767,3.5460174732399197,4.756514669337966,46310250952
2025-01-01,4.419394423806477,3.8280824212084323,4.985447103686391,46310250952
2025-01-02,4.695483946474184,4.121685807831812,5.356612616524425,46310250952
2025-01-03,4.971573469141891,4.417116422566014,5.5698181455755424,46310250952
2025-01-04,5.247662991809598,4.651049479160944,5.799218816237664,46310250952
2025-01-05,5.523752514477307,4.896679734282551,6.1165920388704285,46310250952
2025-01-06,5.799842037145016,5.188100673771117,6.365216028867435,46310250952
2025-01-07,6.075931559812721,5.4695734646952126,6.6906913909860934,46310250952
2025-01-08,6.35202108248043,5.741220563930763,6.9667238702714,46310250952
2025-01-09,6.628110605148139,6.032417718535553,7.228596906179901,46310250952
2025-01-10,6.904200127815846,6.324267989917651,7.480898486928475,46310250952
2025-01-11,7.180289650483553,6.586930680191903,7.778583403900578,46310250952
2025-01-12,7.4563791731512605,6.868111071672122,8.068530109724014,46310250952
2025-01-13,7.7324686958189695,7.143351791678158,8.352273034706048,46310250952
2025-01-14,8.008558218486677,7.423289654443624,8.564982831777492,46310250952
2025-01-15,8.284647741154386,7.72728537564478,8.875535455494356,46310250952
2025-01-16,8.560737263822093,8.002107105901507,9.128233116384083,46310250952
2025-01-17,8.836826786489802,8.252111083529929,9.398929509491655,46310250952
2025-01-18,9.112916309157509,8.570338716011372,9.677362519504586,46310250952
2025-01-19,9.389005831825216,8.799313420684634,10.007610143474475,46310250952
2025-01-20,9.665095354492925,9.092767004691067,10.262130645833356,46310250952
2024-12-31,3.4704235670414283,2.636035407692775,4.330982752214877,46310280482
2025-01-01,3.439880888497841,2.5788396862654195,4.263970314414609,46310280482
2025-01-02,3.4093382099542535,2.6504985569932074,4.2265573524700235,46310280482
2025-01-03,3.378795531410666,2.522855146796456,4.225118935560371,46310280482
2025-01-04,3.3482528528670787,2.5120852352354035,4.2096616958032955,46310280482
2025-01-05,3.317710174323491,2.4660402116284206,4.136744975459001,46310280482
2025-01-06,3.2871674957799035,2.4496937033078887,4.172345055778439,46310280482
2025-01-07,3.256624817236316,2.4023794014143456,4.054560317363563,46310280482
2025-01-08,3.2260821386927288,2.4548857326440023,4.0586107309161905,46310280482
2025-01-09,3.195539460149141,2.320098497468297,4.012636544501839,46310280482
2025-01-10,3.1649967816055535,2.3588197669084634,3.976415383939027,46310280482
2025-01-11,3.134454103061966,2.3138262678914043,3.9868237513409523,46310280482
2025-01-12,3.1039114245183788,2.2779311003636793,3.9556144252495513,46310280482
2025-01-13,3.073368745974791,2.1943851883285332,3.9172416771809395,46310280482
2025-01-14,3.0428260674312035,2.2673508035790273,3.8420884925516288,46310280482
2025-01-15,3.012283388887616,2.2044586341410053,3.86388446236465,46310280482
2025-01-16,2.9817407103440283,2.0530589742494674,3.750462668152519,46310280482
2025-01-17,2.951198031800441,2.113141312652469,3.7753952515732365,46310280482
2025-01-18,2.9206553532568535,2.060522446210473,3.7175696864220336,46310280482
2025-01-19,2.890112674713266,2.0732864441441046,3.692702815947555,46310280482
2025-01-20,2.8595699961696788,2.0066431139035297,3.7000031627159626,46310280482
2025-01-21,2.829027317626091,2.0276883592098915,3.622925640496811,46310280482
2025-01-22,2.7984846390825036,2.0079947669308034,3.644072596671948,46310280482
2025-01-23,2.7679419605389164,1.8915737617149917,3.6364816322697755,46310280482
2025-01-24,2.7373992819953283,1.9189182180114084,3.608643087082599,46310280482
2025-01-25,2.706856603451741,1.8488435176077203,3.545335103478324,46310280482
2025-01-26,2.6763139249081536,1.9217231623155326,3.5246431240235947,46310280482
2025-01-27,2.645771246364566,1.761768473173436,3.470700612260306,46310280482
2024-12-24,7.141182638575681,5.675507236471791,8.742399257332076,46310291987
2024-12-25,7.282493971835659,5.729955912009179,8.762195663111733,46310291987
2024-12-26,7.423805305095636,5.819006481312932,8.965085157206753,46310291987
2024-12-27,7.565116638355613,6.0969270355250655,9.006008581333269,46310291987
2024-12-28,7.706427971615591,6.238932014371259,9.342345307711218,46310291987
2024-12-29,7.847739304875568,6.244829813085263,9.362122898112268,46310291987
2024-12-30,7.989050638135545,6.504810174042961,9.555394128015104,46310291987
2024-12-31,8.130361971395523,6.544359906280081,9.714545854714066,46310291987
2025-01-01,8.2716733046555,6.79485162553655,9.798352120268698,46310291987
2025-01-02,8.412984637915478,6.935550529976213,9.895519295110892,46310291987
2025-01-03,8.554295971175456,7.04415058828594,10.185528534056884,46310291987
2025-01-04,8.695607304435434,7.137800007682551,10.36506634669943,46310291987
2025-01-05,8.836918637695412,7.390898092024274,10.391423827752321,46310291987
2025-01-06,8.97822997095539,7.423912839465805,10.63315002409875,46310291987
2025-01-07,9.119541304215364,7.559619114608929,10.602549044856703,46310291987
2025-01-08,9.260852637475342,7.712298784818038,10.879850737920835,46310291987
2025-01-09,9.402163970735321,7.758646100115657,11.008196438571375,46310291987
2025-01-10,9.543475303995299,7.923598639547136,11.138350191952057,46310291987
2025-01-11,9.684786637255275,8.139675173699477,11.221264826975931,46310291987
2025-01-12,9.826097970515253,8.35208963040802,11.337027906614102,46310291987
2025-01-13,9.96740930377523,8.401424983675962,11.568786546723304,46310291987
2025-01-14,10.108720637035209,8.646795185930753,11.708489556940018,46310291987
2025-01-15,10.250031970295186,8.797962826487602,11.706284944327217,46310291987
2025-01-16,10.39134330355516,8.760891367050737,11.835784712433227,46310291987
2025-01-17,10.532654636815142,9.006577624007747,12.1145927588544,46310291987
2025-01-18,10.67396597007512,9.168388087463919,12.199122267260488,46310291987
2025-01-19,10.815277303335094,9.314538395941574,12.295338301323744,46310291987
2025-01-20,10.956588636595074,9.481530870301082,12.52002402427929,46310291987
2025-02-11,4.472157862741054,3.282111831270182,5.7394841134614625,46310334441
2025-02-12,4.5806841485110645,3.2685983943480035,5.890235364448436,46310334441
2025-02-13,4.689210434281078,3.391231884666258,6.014926299444505,46310334441
2025-02-14,4.797736720051089,3.5037442772064282,6.069129217846105,46310334441
2025-02-15,4.906263005821102,3.589900131643867,6.138555272006077,46310334441
2025-02-16,5.0147892915911125,3.751965388217942,6.201633354297999,46310334441
2025-02-17,5.123315577361126,3.814489288445151,6.471140214450193,46310334441
2025-02-18,5.231841863131137,3.9381361872206844,6.574891642983518,46310334441
2025-02-19,5.34036814890115,4.1669496953957745,6.714270817333842,46310334441
2025-02-20,5.4488944346711605,4.27136081433243,6.722491087901284,46310334441
2025-02-21,5.557420720441174,4.277026346034596,6.822623737164802,46310334441
2025-02-22,5.665947006211185,4.413717409661444,6.887342651392832,46310334441
2025-02-23,5.774473291981197,4.513104581961114,7.015253448644441,46310334441
2025-02-24,5.8829995777512085,4.682278266264575,7.139394503980986,46310334441
2025-02-25,5.99152586352122,4.769530818607479,7.220441128369192,46310334441
2025-02-26,6.100052149291233,4.712504072374687,7.342525466384298,46310334441
2025-02-27,6.208578435061245,5.05396465064898,7.443682639832039,46310334441
2025-02-28,6.3171047208312565,5.022779011857951,7.625813416274246,46310334441
2025-03-01,6.425631006601268,5.03867875955592,7.6442388205814495,46310334441
2025-03-02,6.534157292371281,5.262400892307442,7.760338315157426,46310334441
2025-03-03,6.642683578141293,5.363707673190915,8.004637220865044,46310334441
2025-03-04,6.7512098639113045,5.499918188474376,8.03224155868126,46310334441
2025-03-05,6.859736149681316,5.706669484689243,8.14543210051151,46310334441
2025-03-06,6.968262435451328,5.760103763667015,8.211879932460954,46310334441
2025-03-07,7.076788721221341,5.769675334898551,8.35482677110629,46310334441
2025-03-08,7.1853150069913525,5.883970455207218,8.44429494623681,46310334441
2025-03-09,7.293841292761364,5.96171810769102,8.547622899055302,46310334441
2025-03-10,7.402367578531376,6.143322399945164,8.633763810188642,46310334441
2025-03-04,1.0196203986106376,-0.7074674708339307,2.650154075213247,4636511797
2025-03-05,1.1959823024630332,-0.5222930304982982,2.887004100545577,4636511797
2025-03-06,1.3723442063154323,-0.27006043176869127,3.0700194504469627,4636511797
2025-03-07,1.5487061101678279,-0.10332247312534842,3.2614739596310676,4636511797
2025-03-08,1.7250680140202235,0.035576826495008575,3.302694960562733,4636511797
2025-03-09,1.901429917872619,0.3095787038372864,3.6610611072565384,4636511797
2025-03-10,2.0777918217250164,0.1728724043913261,3.839365679324968,4636511797
2025-03-11,2.254153725577414,0.4505278687909688,3.8566626352112383,4636511797
2025-03-12,2.4305156294298094,0.7384679736228904,4.164206975041635,4636511797
2025-03-13,2.6068775332822085,0.9258164372794726,4.165302933131058,4636511797
2025-03-14,2.783239437134604,1.147290884901974,4.535988109821114,4636511797
2025-03-15,2.9596013409869997,1.24057858587837,4.607656507681366,4636511797
2025-03-16,3.1359632448393953,1.4158408921885164,4.850930310270712,4636511797
2025-03-17,3.3123251486917944,1.5328411128394932,4.976356928719277,4636511797
2025-03-18,3.48868705254419,1.7808058883534759,5.233018140108508,4636511797
2025-03-19,3.6650489563965856,1.9563649803648846,5.424495142800423,4636511797
2025-03-20,3.841410860248981,2.165627710500163,5.569719634535425,4636511797
2025-03-21,4.017772764101377,2.3737563534042976,5.665739564085922,4636511797
2025-03-22,4.194134667953776,2.588977774707977,6.08333697706232,4636511797
2025-03-23,4.3704965718061715,2.6401595503891295,6.1635091845971886,4636511797
2025-03-24,4.546858475658567,2.6864023398988257,6.329819665966852,4636511797
2025-03-25,4.723220379510963,2.9521871375190964,6.501935235349525,4636511797
2025-03-26,4.899582283363362,3.1696693342760254,6.528140765515161,4636511797
2025-03-27,5.075944187215761,3.323478992951779,6.811713914914296,4636511797
2025-03-28,5.2523060910681565,3.3871869215762724,6.838767443185913,4636511797
2025-03-29,5.428667994920552,3.713405254859953,7.017690096438958,4636511797
2025-03-30,5.605029898772948,3.8759654934817354,7.270391454425396,4636511797
2025-03-31,5.781391802625343,4.107354608197506,7.452287491512437,4636511797
2025-03-04,3.722807768805106,2.8366659904906184,4.670182537227033,46365131910
2025-03-05,3.8665997687919766,2.933798135775565,4.79934225921199,46365131910
2025-03-06,4.010391768778851,3.084294477565901,4.9688257144616115,46365131910
2025-03-07,4.154183768765723,3.1782931212276098,5.1062671955332934,46365131910
2025-03-08,4.297975768752595,3.4214729037488354,5.27428439278484,46365131910
2025-03-09,4.441767768739467,3.471746562671671,5.270090131133375,46365131910
2025-03-10,4.585559768726341,3.635976518755102,5.447549845830659,46365131910
2025-03-11,4.729351768713213,3.753174439953939,5.6084340303009395,46365131910
2025-03-12,4.873143768700086,3.9722718005184547,5.750165499724881,46365131910
2025-03-13,5.016935768686958,4.0109124613630955,5.924796978173641,46365131910
2025-03-14,5.160727768673832,4.277518992880794,6.098813499057857,46365131910
2025-03-15,5.304519768660704,4.34160913124681,6.165440785770506,46365131910
2025-03-16,5.448311768647576,4.523119749062967,6.358541600769165,46365131910
2025-03-17,5.592103768634448,4.685759271549266,6.5219610060604944,46365131910
2025-03-18,5.735895768621319,4.795149929791899,6.682491519462351,46365131910
2025-03-19,5.8796877686081945,4.927258055781761,6.8281975430998605,46365131910
2025-03-20,6.023479768595067,5.119159258885346,6.914425184296026,46365131910
2025-03-21,6.167271768581937,5.296994153599169,7.08193109007599,46365131910
2025-03-22,6.311063768568809,5.442900420013461,7.207518745286258,46365131910
2025-03-23,6.454855768555685,5.568916707548684,7.438612624068913,46365131910
2025-03-24,6.5986477685425555,5.637127926231381,7.5211157211041275,46365131910
2025-03-25,6.742439768529428,5.837576218615872,7.632965238328062,46365131910
2025-03-26,6.8862317685163,5.974680332539964,7.791290794662592,46365131910
2025-03-27,7.030023768503172,6.128348165574463,7.967631837939989,46365131910
2025-03-28,7.173815768490046,6.22314019750236,8.13084607016176,46365131910
2025-03-29,7.317607768476918,6.445331409938687,8.26061036546023,46365131910
2025-03-30,7.4613997684637905,6.505932297034171,8.364438949284688,46365131910
2025-03-31,7.6051917684506645,6.719034876722791,8.525822227149185,46365131910
2025-02-25,1.0,0.9999999987803482,1.0000000013302666,46381587960
2025-02-26,1.0,0.9999999987160946,1.0000000012999577,46381587960
2025-02-27,1.0,0.999999998801948,1.0000000012744361,46381587960
2025-02-28,1.0,0.999999998668168,1.0000000012440708,46381587960
2025-03-01,1.0,0.9999999986186456,1.0000000011858228,46381587960
2025-03-02,1.0,0.999999998740324,1.000000001392376,46381587960
2025-03-03,1.0,0.9999999986246569,1.0000000013126933,46381587960
2025-03-04,1.0,0.9999999987973829,1.0000000012745116,46381587960
2025-03-05,1.0,0.9999999986588824,1.0000000013451384,46381587960
2025-03-06,1.0,0.9999999986431976,1.0000000013146426,46381587960
2025-03-07,1.0,0.9999999988347315,1.0000000013970727,46381587960
2025-03-08,1.0,0.9999999987386476,1.000000001391383,46381587960
2025-03-09,1.0,0.9999999986472067,1.0000000012718322,46381587960
2025-03-10,1.0,0.999999998647757,1.000000001361861,46381587960
2025-03-11,1.0,0.999999998622055,1.0000000013912747,46381587960
2025-03-12,1.0,0.9999999985701692,1.0000000014361368,46381587960
2025-03-13,1.0,0.9999999985217903,1.0000000013417676,46381587960
2025-03-14,1.0,0.9999999986660704,1.00000000136334,46381587960
2025-03-15,1.0,0.9999999985794248,1.0000000014258195,46381587960
2025-03-16,1.0,0.9999999984829874,1.0000000015344652,46381587960
2025-03-17,1.0,0.9999999984121678,1.0000000015050086,46381587960
2025-03-18,1.0,0.9999999984371949,1.0000000013478665,46381587960
2025-03-19,1.0,0.9999999984769326,1.0000000015320443,46381587960
2025-03-20,1.0,0.9999999985280238,1.0000000016572044,46381587960
2025-03-21,1.0,0.9999999984749671,1.000000001539847,46381587960
2025-03-22,1.0,0.9999999984128171,1.0000000015902752,46381587960
2025-03-23,1.0,0.9999999984684597,1.0000000016328052,46381587960
2025-03-24,1.0,0.9999999983832989,1.0000000016344421,46381587960
2025-02-11,1.5307594497973502,0.04486517672543726,2.9108298051091004,44400044666
2025-02-12,1.5376061232807388,0.19057636728671817,2.927603438165637,44400044666
2025-02-13,1.5444527967641268,0.1828405568170212,2.8943427070507606,44400044666
2025-02-14,1.5512994702475154,0.10014279212106447,2.957909250826438,44400044666
2025-02-15,1.5581461437309039,0.22119921776909823,3.023068856823051,44400044666
2025-02-16,1.5649928172142924,0.1899285759164874,3.0438169716669345,44400044666
2025-02-17,1.571839490697681,0.13456925477003745,3.022047879063394,44400044666
2025-02-18,1.5786861641810694,0.06638917801111978,3.0271983457492735,44400044666
2025-02-19,1.585532837664458,0.22649669544979095,3.055906106269117,44400044666
2025-02-20,1.592379511147846,0.1927551827717174,3.04679220484873,44400044666
2025-02-21,1.5992261846312346,0.13711508267645858,3.0912386743783666,44400044666
2025-02-22,1.606072858114623,0.22216470585841772,2.9616932679171293,44400044666
2025-02-23,1.6129195315980116,0.18755227122510942,3.018733177726711,44400044666
2025-02-24,1.6197662050813997,0.30229459809568027,2.9439481098114104,44400044666
2025-02-25,1.6266128785647886,0.23358949243480442,3.051530210724456,44400044666
2025-02-26,1.6334595520481772,0.2861484367147994,2.9323951192516082,44400044666
2025-02-27,1.6403062255315652,0.298269037641165,3.233075871271262,44400044666
2025-02-28,1.6471528990149538,0.26171993929460113,3.036358313817372,44400044666
2025-03-01,1.6539995724983423,0.2495933345971536,3.09181662702159,44400044666
2025-03-02,1.6608462459817308,0.2586321449646742,3.1564770736110814,44400044666
2025-03-03,1.6676929194651189,0.2325666727980701,3.05501224429614,44400044666
2025-03-04,1.6745395929485078,0.3091459108786725,3.021957296974389,44400044666
2025-03-05,1.681386266431896,0.26617278068415673,3.126932509421863,44400044666
2025-03-06,1.6882329399152844,0.3541394023017367,3.0433322524411945,44400044666
2025-03-07,1.695079613398673,0.29859173735203126,3.0076881243500924,44400044666
2025-03-08,1.7019262868820615,0.262076693311355,3.1059478939603475,44400044666
2025-03-09,1.70877296036545,0.3125591520041351,3.251411672879151,44400044666
2025-03-10,1.715619633848838,0.31882800601483663,3.095010788416979,44400044666
2025-02-11,6.685842542028148,4.681587098097278,8.50306743349549,44400044979
2025-02-12,7.211804991079582,5.270938532904846,8.896905512572594,44400044979
2025-02-13,7.737767440131009,6.045788822454603,9.533600491374811,44400044979
2025-02-14,8.263729889182443,6.400214262016243,10.16459141564429,44400044979
2025-02-15,8.78969233823387,6.945913900239893,10.682993594985422,44400044979
2025-02-16,9.315654787285304,7.493665561213354,11.069040081137466,44400044979
2025-02-17,9.841617236336731,7.99395481398673,11.64759571652702,44400044979
2025-02-18,10.367579685388165,8.49550506754636,12.278095421301803,44400044979
2025-02-19,10.893542134439592,9.058359171822907,12.631836368752529,44400044979
2025-02-20,11.419504583491019,9.569121857842761,13.168564554404421,44400044979
2025-02-21,11.945467032542453,10.040530418621909,13.625949878267415,44400044979
2025-02-22,12.47142948159388,10.637378031417303,14.380821713835244,44400044979
2025-02-23,12.997391930645314,11.152839098468425,14.633520179909615,44400044979
2025-02-24,13.523354379696741,11.600259251293641,15.388086998408692,44400044979
2025-02-25,14.049316828748175,12.248504825432587,15.798877344613542,44400044979
